_id,averagePrice,ceilingPrice,closePrice,closePriceAdjusted,day,exchange,floorPrice,foreignBuyValTotal,foreignBuyVolDeal,foreignBuyVolMatched,foreignBuyVolTotal,foreignCurrentRoom,foreignSellValTotal,foreignSellVolTotal,highestPrice,lowestPrice,netBuySellVal,netBuySellVol,openPrice,perPriceChange,priceChange,refPrice,symbol,totalBuyTrade,totalBuyTradeVol,totalDealVal,totalDealVol,totalMatchVal,totalMatchVol,totalSellTrade,totalSellTradeVol,tradingDate
6661725c4a088989202126c6,0,91900,86200,86200,2024_01_05,0,79900,69587604000,0,809320,809320,366585883,6776354600,78928,86200,85700,62811249400,730392,85900,0.00349243,300,85900,VCB,1910,1738119,12447390000,148100,101608106400,1181807,2468,2629814,05/01/2024 00:00:00
6661725c4a088989202126c7,0,90400,85900,85900,2024_01_04,0,78600,110122973200,0,1288915,1288915,367224488,12230413400,143709,86200,84000,97892559800,1145206,84500,0.01656805,1400,84500,VCB,2959,3882968,6299700000,77000,227252953300,2660779,3912,4855996,04/01/2024 00:00:00
6661725c4a088989202126c8,0,89300,84500,84500,2024_01_03,0,77700,76427630000,0,910450,910450,368444703,12893598500,153715,84500,82800,63534031500,756735,83500,0.01197605,1000,83500,VCB,1741,2506220,12328410000,148100,115316057800,1374590,2456,2126038,03/01/2024 00:00:00
6661725c4a088989202126c9,0,85900,83500,83500,2024_01_02,0,74700,96712390000,0,1165200,1165200,369876653,4862710000,58700,83600,82200,91849680000,1106500,82900,0.03985056,3200,80300,VCB,3055,3723349,8933374700,112001,148401022800,1788420,2574,2843432,02/01/2024 00:00:00
6661725c4a088989202126ca,0,88500,80300,80300,2023_12_29,0,77100,70068185000,0,839450,839450,369876653,40218780000,482400,83900,80300,29849405000,357050,83500,-0.03019324,-2500,82800,VCB,2632,2294791,23013431000,272626,134936220700,1623585,2639,3755033,29/12/2023 00:00:00
6661725c4a088989202126cb,0,88400,82800,82800,2023_12_28,0,77000,31874610000,0,385200,385200,370587076,11690120000,141300,83100,82400,20184490000,243900,82700,0.00120919,100,82700,VCB,1468,1257553,23446200000,294300,58310673900,704577,1844,1481457,28/12/2023 00:00:00
6661725c4a088989202126cc,0,88500,82700,82700,2023_12_27,0,77100,33676971800,0,405942,405942,370723490,10688057300,129027,83200,82500,22988914500,276915,82900,-0.00120773,-100,82800,VCB,2176,1423751,9660190000,118100,74734995600,900989,2064,2154248,27/12/2023 00:00:00
6661725c4a088989202126cd,0,87500,82800,82800,2023_12_26,0,76100,42707336400,0,517838,517838,370647618,20503349800,248786,82800,82000,22203986600,269052,82000,0.01222494,1000,81800,VCB,2185,1843866,11623100000,142000,80241706700,973002,2257,2064601,26/12/2023 00:00:00
6661725c4a088989202126ce,0,86500,81800,81800,2023_12_25,0,75300,24844465400,0,304652,304652,370086120,39209764500,481814,81800,80700,-14365299100,-177162,80900,0.01112485,900,80900,VCB,2533,2777426,14786050000,178400,106181451800,1303639,2182,1981465,25/12/2023 00:00:00
6661725c4a088989202126cf,0,86500,80900,80900,2023_12_22,0,75300,49890620100,0,617868,617868,368896681,87094088600,1080036,81100,80400,-37203468500,-462168,80900,0,0,80900,VCB,3542,2872465,11480200000,142000,127552337200,1581238,2662,2552212,22/12/2023 00:00:00
6661725c4a088989202126d0,0,86700,80900,80900,2023_12_21,0,75500,69544022600,0,862138,862138,368208927,120418831900,1494091,81000,80300,-50874809300,-631953,81000,-0.00246609,-200,81100,VCB,3337,3076591,9670200000,118100,163762713000,2031463,3131,3113146,21/12/2023 00:00:00
6661725c4a088989202126d1,0,86800,81100,81100,2023_12_20,0,75600,70025760200,0,865438,865438,368385139,105575631700,1305622,81300,80500,-35549871500,-440184,81200,-0.00123153,-100,81200,VCB,3214,3357716,11694300000,142000,151500549300,1873375,2578,2611993,20/12/2023 00:00:00
6661725c4a088989202126d2,0,87200,81200,81200,2023_12_19,0,75800,52321958300,0,646838,646838,368385139,51411766600,634990,81500,80100,910191700,11848,81500,-0.00368098,-300,81500,VCB,4715,3082004,9811080000,118100,158794839400,1964252,2081,2953896,19/12/2023 00:00:00
6661725c4a088989202126d3,0,87900,81500,81500,2023_12_18,0,76500,63815412600,58600,720038,778638,366839287,79318571000,966974,82900,81500,-15503158400,-188336,82800,-0.00851582,-700,82200,VCB,3786,2991148,16601708200,200600,148100035900,1805761,1737,3088993,18/12/2023 00:00:00
6661725c4a088989202126d4,0,90300,82200,82200,2023_12_15,0,78500,47088614500,0,569023,569023,367340074,181422985600,2196890,84400,82200,-134334371100,-1627867,84000,-0.02606635,-2200,84400,VCB,3509,6733918,9982588500,118101,209513321100,2531751,1363,4070813,15/12/2023 00:00:00
6661725c4a088989202126d5,0,89500,84400,84400,2023_12_14,0,77900,42239630000,0,501500,501500,367536397,17784272400,211251,84500,84000,24455357600,290249,84000,0.0083632,700,83700,VCB,1675,1453088,11942000000,142000,70906071200,841937,2191,1796569,14/12/2023 00:00:00
6661725c4a088989202126d6,0,90000,83700,83700,2023_12_13,0,78400,59160310000,706220,40000,746220,367495758,31333470000,372700,84500,83700,27826840000,373520,84200,-0.00593824,-500,84200,VCB,2536,1939709,110400220000,1388100,97082283000,1154515,1688,2351017,13/12/2023 00:00:00
6661725c4a088989202126d7,0,90000,84200,84200,2023_12_12,0,78400,7440692000,0,88330,88330,366534130,45635800900,542139,84700,84000,-38195108900,-453809,84700,0,0,84200,VCB,3065,2187183,12095400000,142000,84844124300,1007855,1920,2299644,12/12/2023 00:00:00
6661725c4a088989202126d8,0,90900,84200,84200,2023_12_11,0,79100,3609597000,0,42810,42810,365750974,148081574800,1707848,85300,84100,-144471977800,-1665038,85000,-0.00941176,-800,85000,VCB,3896,2531829,122424960000,1368100,118264912400,1401171,1747,2314424,11/12/2023 00:00:00
6661725c4a088989202126d9,0,91100,85000,85000,2023_12_08,0,79300,12118300000,0,142300,142300,365550222,74187513600,871486,85500,85000,-62069213600,-729186,85200,-0.00234742,-200,85200,VCB,2506,1940430,9374200000,110000,100811541300,1184278,1853,2303695,08/12/2023 00:00:00
6661725c4a088989202126da,0,91900,85200,85200,2023_12_07,0,79900,66383328000,653060,139900,792960,365502539,20781715500,243562,86000,85000,45601612500,549398,85700,-0.00814901,-700,85900,VCB,2259,1993920,117794078000,1411160,84904510300,993875,1668,2410250,07/12/2023 00:00:00
6661725c4a088989202126db,0,91300,85900,85900,2023_12_06,0,79500,17141102700,0,200511,200511,365109711,16215786700,189983,86000,85000,925316000,10528,85300,0.0058548,500,85400,VCB,1743,1167431,9408200000,110000,54659208300,639066,1389,1486478,06/12/2023 00:00:00
6661725c4a088989202126dc,0,92000,85400,85400,2023_12_05,0,80000,5123380000,0,60000,60000,365109711,109300439600,1234086,86100,84800,-104177059600,-1174086,86000,-0.00697674,-600,86000,VCB,2182,2115040,122777870000,1347061,84863005100,994057,1609,1922264,05/12/2023 00:00:00
6661725c4a088989202126dd,0,90900,86000,86000,2023_12_04,0,79100,20850560000,0,242800,242800,364993111,13644934400,159213,86200,84800,7205625600,83587,85400,0.01176471,1000,85000,VCB,1607,1688585,7785700000,90000,76275812100,889234,1947,1954783,04/12/2023 00:00:00
6661725c4a088989202126de,0,90600,85000,85000,2023_12_01,0,78800,9098720000,0,107600,107600,364829351,14908280000,176600,85000,84100,-5809560000,-69000,84900,0.00354191,300,84700,VCB,2675,1609488,6297000000,74000,60506531400,715983,1483,1738995,01/12/2023 00:00:00
6661725c4a088989202126df,0,91000,84700,84700,2023_11_30,0,79200,13155390000,0,155100,155100,364475022,34528604100,406560,85400,84700,-21373214100,-251460,85100,-0.00470035,-400,85100,VCB,2405,1794054,5011000000,59000,78858318300,928310,1373,1675660,30/11/2023 00:00:00
6661725c4a088989202126e0,0,91800,85100,85100,2023_11_29,0,79800,14141230000,0,165000,165000,364103119,39445450700,461929,85900,85100,-25304220700,-296929,85400,-0.00815851,-700,85800,VCB,1869,1387277,8906300000,105000,62751497100,734262,1451,1426008,29/11/2023 00:00:00
6661725c4a088989202126e1,0,91800,85800,85800,2023_11_28,0,79800,23823800000,0,279500,279500,364105169,44860525600,527003,85900,84800,-21036725600,-247503,85500,0,0,85800,VCB,2184,1544253,5044500000,59000,66476690800,780344,1974,1273952,28/11/2023 00:00:00
6661725c4a088989202126e2,0,92000,85800,85800,2023_11_27,0,80000,15924380000,0,186100,186100,364345279,13920499600,162950,86000,85100,2003880400,23150,86000,-0.00232558,-200,86000,VCB,1604,1148100,8839000000,105000,37938577100,443705,1191,970858,27/11/2023 00:00:00
6661725c4a088989202126e3,0,91400,86000,86000,2023_11_24,0,79600,17495010000,0,204200,204200,364216215,3364924000,39390,86000,85000,14130086000,164810,85500,0.00584795,500,85500,VCB,1785,1409319,5035500000,59000,62903506600,735269,1223,1220196,24/11/2023 00:00:00
6661725c4a088989202126e4,0,92700,85500,85500,2023_11_23,0,80700,19933520000,0,230600,230600,363921339,26667961800,309164,86800,85500,-6734441800,-78564,86700,-0.01384083,-1200,86700,VCB,1642,1099615,9046500000,105000,55879129700,648155,1917,1588226,23/11/2023 00:00:00
6661725c4a088989202126e5,0,92600,86700,86700,2023_11_22,0,80600,25763830000,0,298000,298000,363864055,42899714200,499076,86700,85500,-17135884200,-201076,86300,0.00115473,100,86600,VCB,2749,1837474,5097600000,59000,87269733700,1013847,1256,1745366,22/11/2023 00:00:00
6661725c4a088989202126e6,0,92100,86600,86600,2023_11_21,0,80100,53604220000,0,620300,620300,364032110,24857536300,287884,86700,85800,28746683700,332416,86100,0.0058072,500,86100,VCB,1849,2044430,9210000000,105000,99537403100,1152379,1329,1812431,21/11/2023 00:00:00
6661725c4a088989202126e7,0,91500,86100,86100,2023_11_20,0,79700,38492960000,0,446600,446600,363957266,11154539800,129945,87000,85000,27338420200,316655,85600,0.00584112,500,85600,VCB,2318,2080542,5121600000,59000,94608039900,1099258,1635,2029109,20/11/2023 00:00:00
6661725c4a088989202126e8,0,94100,85600,85600,2023_11_17,0,81900,4957850000,0,57200,57200,363960404,60130173300,695144,87900,85500,-55172323300,-637944,87800,-0.02727273,-2400,88000,VCB,3088,2597036,8912400000,105000,137539067900,1589317,1948,3093220,17/11/2023 00:00:00
6661725c4a088989202126e9,0,93800,88000,88000,2023_11_16,0,81600,46133210000,0,528100,528100,362825264,38603886200,443462,88000,86700,7529323800,84638,87000,0.00342075,300,87700,VCB,2720,1818876,4915800000,59000,112011843800,1285689,2039,2397626,16/11/2023 00:00:00
6661725c4a088989202126ea,0,92000,87700,87700,2023_11_15,0,80000,176386730000,0,2028300,2028300,362885104,103966078000,1192340,87700,86500,72420652000,835960,86500,0.01976744,1700,86000,VCB,2501,5015094,9010600000,105000,354045267600,4069328,3588,5078657,15/11/2023 00:00:00
6661725c4a088989202126eb,0,91400,86000,86000,2023_11_14,0,79600,5219522000,0,60802,60802,363140218,40217848600,468260,86500,85400,-34998326600,-407458,86000,0.00584795,500,85500,VCB,2264,1985014,8654900000,99000,84887965100,988940,1421,1753857,14/11/2023 00:00:00
6661725c4a088989202126ec,0,92000,85500,85500,2023_11_13,0,80000,13566380000,0,158300,158300,362385973,158343110000,1773186,86100,85400,-144776730000,-1614886,86000,-0.00581395,-500,86000,VCB,2903,1554556,208280380000,2305086,80437078600,938884,1621,1481393,13/11/2023 00:00:00
6661725c4a088989202126ed,0,94000,86000,86000,2023_11_10,0,81800,13661240000,0,158100,158100,360084058,71430464000,827047,87500,86000,-57769224000,-668947,87100,-0.02161547,-1900,87900,VCB,4078,2434378,5112500000,59000,116846042000,1353101,2942,1818596,10/11/2023 00:00:00
6661725c4a088989202126ee,0,95700,87900,87900,2023_11_09,0,83300,25067669700,0,282454,282454,360084058,168017417700,1904158,89500,87900,-142949748000,-1621704,89500,-0.01787709,-1600,89500,VCB,2783,1653994,99040980000,1125000,103389847900,1168331,2711,2258883,09/11/2023 00:00:00
6661725c4a088989202126ef,0,94400,89500,89500,2023_11_08,0,82200,63433568000,0,712721,712721,360050267,64143348300,719157,89700,87900,-709780300,-6436,88000,0.01359003,1200,88300,VCB,1700,1656815,5221582200,59001,113398913600,1273201,2259,2237247,08/11/2023 00:00:00
6661725c4a088989202126f0,0,95700,88300,88300,2023_11_07,0,83300,16590790000,0,187300,187300,360419853,21800131500,246245,89300,88300,-5209341500,-58945,89000,-0.01340782,-1200,89500,VCB,1342,701896,9377100000,105000,36778932000,415337,1134,964880,07/11/2023 00:00:00
6661725c4a088989202126f1,0,95100,89500,89500,2023_11_06,0,82700,48833157100,0,546946,546946,360154900,30629577900,343135,89800,88500,18203579200,203811,88900,0.00674916,600,88900,VCB,1466,1219379,5367200000,59000,69282687400,775907,2074,1739444,06/11/2023 00:00:00
6661725c4a088989202126f2,0,95200,88900,88900,2023_11_03,0,82800,83689840000,0,940700,940700,360122937,40229116400,452253,89400,88100,43460723600,488447,89000,-0.0011236,-100,89000,VCB,2595,1553701,6489400000,71000,96962616500,1089983,2807,2377382,03/11/2023 00:00:00
6661725c4a088989202126f3,0,93900,89000,89000,2023_11_02,0,81700,52956014000,0,603430,603430,360301875,50526258400,578909,89000,86600,2429755600,24521,88000,0.01366743,1200,87800,VCB,2745,1566635,5124300000,57000,92819110200,1060228,2215,1660964,02/11/2023 00:00:00
6661725c4a088989202126f4,0,92800,87800,87800,2023_11_01,0,80800,79883850900,0,915927,915927,360173326,66367490900,761762,87800,86100,13516360000,154165,86800,0.01152074,1000,86800,VCB,2181,2220226,6588800000,71000,129056320300,1481233,2454,2079989,01/11/2023 00:00:00
6661725c4a088989202126f5,0,91900,86800,86800,2023_10_31,0,79900,81989757000,0,949310,949310,360914299,56292260200,651979,86900,84900,25697496800,297331,85900,0.0104773,900,85900,VCB,1902,1849539,8397900000,93000,116297375600,1347127,3005,2297861,31/10/2023 00:00:00
6661725c4a088989202126f6,0,90900,85900,85900,2023_10_30,0,79100,43645500000,0,510400,510400,361326812,14920729400,174954,86000,83500,28724770600,335446,83500,0.01058824,900,85000,VCB,1330,997816,2363400000,26000,50782846700,594248,1946,1080752,30/10/2023 00:00:00
6661725c4a088989202126f7,0,90400,85000,85000,2023_10_27,0,78600,40178531800,0,476426,476426,361273855,45047329700,534697,85000,83800,-4868797900,-58271,84600,0.00591716,500,84500,VCB,1784,1400325,12258700000,138000,65319678300,774937,2448,1271552,27/10/2023 00:00:00
6661725c4a088989202126f8,0,91800,84500,84500,2023_10_26,0,79800,85068880000,0,1001400,1001400,361406637,47214654500,556357,86000,83500,37854225500,445043,85000,-0.01515152,-1300,85800,VCB,2512,2028912,8450000000,100000,120782622000,1421717,2573,2384606,26/10/2023 00:00:00
6661725c4a088989202126f9,0,92000,85800,85800,2023_10_25,0,80000,49547870000,100000,482200,582200,362003798,37702135600,443644,85800,84600,11845734400,138556,85100,-0.00232558,-200,86000,VCB,1777,1318783,22831900000,264000,56236346500,660885,1180,1190857,25/10/2023 00:00:00
6661725c4a088989202126fa,0,90400,86000,86000,2023_10_24,0,78600,36272250000,0,424500,424500,361948517,35816540300,418239,86500,83900,455709700,6261,84500,0.01775148,1500,84500,VCB,1528,1425055,0,0,85165882800,995455,2060,1604803,24/10/2023 00:00:00
6661725c4a088989202126fb,0,90700,84500,84500,2023_10_23,0,78900,37251960000,0,446800,446800,361727481,44616313400,537481,84500,82500,-7364353400,-90681,84500,-0.00353774,-300,84800,VCB,2648,1639545,14462200000,164000,80455516400,967700,1151,1460159,23/10/2023 00:00:00
6661725c4a088989202126fc,0,90400,84800,84800,2023_10_20,0,78600,37416290000,0,446400,446400,361221946,53921619900,645536,85300,82700,-16505329900,-199136,83500,0.0035503,300,84500,VCB,2497,1648170,0,0,78726869500,940696,2138,1444695,20/10/2023 00:00:00
6661725c4a088989202126fd,0,91900,84500,84500,2023_10_19,0,79900,73853920000,0,869200,869200,361016705,80825225000,952335,86000,84100,-6971305000,-83135,85500,-0.01629802,-1400,85900,VCB,2208,1738413,3973500000,45000,115982129400,1364661,1508,2396785,19/10/2023 00:00:00
6661725c4a088989202126fe,0,91900,85900,85900,2023_10_18,0,79900,62692560000,0,733700,733700,361713678,55558305100,651641,86000,85000,7134254900,82059,85500,0,0,85900,VCB,1760,1695008,10555000000,119000,98113597700,1148543,2661,1986090,18/10/2023 00:00:00
6661725c4a088989202126ff,0,92100,85900,85900,2023_10_17,0,80100,26569180000,80000,228700,308700,362361161,21692465400,252227,86500,85500,4876714600,56473,86100,-0.00232288,-200,86100,VCB,1098,563847,10794940000,125000,31335810000,364184,1094,895019,17/10/2023 00:00:00
6661725c4a08898920212700,0,92600,86100,86100,2023_10_16,0,80600,21383480000,100000,148900,248900,362397661,7405210300,86217,86600,85600,13978269700,162683,85600,-0.00577367,-500,86600,VCB,1143,764887,19306500000,219000,28662081100,333530,881,873699,16/10/2023 00:00:00
6661725c4a08898920212701,0,92000,86600,86600,2023_10_13,0,80000,47208130000,100000,448500,548500,362032266,25129820000,292200,86600,85500,22078310000,256300,86000,0.00697674,600,86000,VCB,1225,1004035,10787500000,125000,57163539500,663930,1265,1170102,13/10/2023 00:00:00
6661725c4a08898920212702,0,92500,86000,86000,2023_10_12,0,80500,42926174000,0,498864,498864,362321842,52824508500,614295,86900,85500,-9898334500,-115431,86900,-0.00578035,-500,86500,VCB,1781,1156619,14723200000,168000,61534222500,715133,1482,1562212,12/10/2023 00:00:00
6661725c4a08898920212703,0,92100,86500,86500,2023_10_11,0,80100,40222240000,0,467500,467500,362583473,13669198800,158924,86500,85700,26553041200,308576,86200,0.00464576,400,86100,VCB,1310,1209847,8691180100,96001,62005604400,720549,1438,1437870,11/10/2023 00:00:00
6661725c4a08898920212704,0,90500,86100,86100,2023_10_10,0,78700,31452430000,0,365950,365950,362278428,20381049200,237233,86200,84600,11071380800,128717,84600,0.0177305,1500,84600,VCB,2051,1294017,6112478700,68001,63234855700,735970,1862,1276836,10/10/2023 00:00:00
6661725c4a08898920212705,0,91300,84600,84600,2023_10_09,0,79500,43175090000,0,511700,511700,362239378,65143520100,772545,85400,84000,-21968430100,-260845,85400,-0.00936768,-800,85400,VCB,2854,1796942,10412800000,116000,92526482400,1097445,1276,1612202,09/10/2023 00:00:00
6661725c4a08898920212706,0,90400,85400,85400,2023_10_06,0,78600,34562070000,0,410000,410000,362248191,34055470000,405000,85400,83500,506600000,5000,84500,0.01065089,900,84500,VCB,2494,1303044,0,0,67538863200,802652,1231,1130664,06/10/2023 00:00:00
6661725c4a08898920212707,0,92300,84500,84500,2023_10_05,0,80300,29289338900,0,343921,343921,362085113,42506570900,498887,86000,84500,-13217232000,-154966,86000,-0.02085747,-1800,86300,VCB,2427,1421685,11292500000,124000,75949106100,891392,1299,1500197,05/10/2023 00:00:00
6661725c4a08898920212708,0,92300,86300,86300,2023_10_04,0,80300,40029830000,0,466300,466300,361999729,49135483800,573078,86300,85300,-9105653800,-106778,86300,0,0,86300,VCB,2271,1325946,0,0,79350657200,925262,1232,1683931,04/10/2023 00:00:00
6661725c4a08898920212709,0,92500,86300,86300,2023_10_03,0,80500,28569936000,0,331620,331620,362108775,36989866500,429305,86700,85800,-8419930500,-97685,86500,-0.00231214,-200,86500,VCB,2019,1353478,16716200000,184000,76192811300,884115,1316,1655122,03/10/2023 00:00:00
